Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN30660,1,0,1,2,Not Selected,0,Room_Type 1,6,2018,5,9,Offline,0,0,0,85.0,0,Not_Canceled
INN29260,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,144.0,0,Not_Canceled
INN35242,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,70.0,0,Canceled
INN35604,2,0,2,5,Meal Plan 1,0,Room_Type 1,166,2018,5,19,Online,0,0,0,105.28,1,Canceled
INN24090,2,0,2,1,Meal Plan 1,0,Room_Type 1,34,2018,4,17,Online,0,0,0,99.3,0,Canceled
INN15505,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled
INN28626,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75.0,0,Canceled
INN22474,2,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,11,3,Online,0,0,0,106.2,2,Not_Canceled
INN15578,2,0,1,4,Meal Plan 1,0,Room_Type 4,60,2018,7,11,Online,0,0,0,120.6,0,Canceled
INN13670,2,0,1,2,Not Selected,0,Room_Type 1,58,2018,7,18,Online,0,0,0,94.5,0,Canceled
INN23197,1,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,91.0,0,Not_Canceled
INN10226,2,0,0,4,Not Selected,0,Room_Type 1,183,2018,10,26,Online,0,0,0,80.1,2,Canceled
INN04471,2,0,2,3,Meal Plan 1,0,Room_Type 1,248,2018,10,13,Online,0,0,0,83.38,2,Not_Canceled
INN17276,3,0,1,3,Meal Plan 1,0,Room_Type 4,28,2018,6,27,Online,0,0,0,175.4,0,Canceled
INN01970,2,1,2,1,Meal Plan 1,0,Room_Type 1,10,2017,12,5,Online,0,0,0,79.39,1,Not_Canceled
INN12596,2,2,2,1,Meal Plan 1,0,Room_Type 6,9,2018,11,26,Online,0,0,0,150.07,0,Not_Canceled
INN32557,3,0,0,1,Meal Plan 1,0,Room_Type 1,160,2018,7,5,Offline,0,0,0,96.9,1,Not_Canceled
INN22912,2,0,2,3,Meal Plan 1,0,Room_Type 4,125,2018,8,21,Online,0,0,0,117.0,1,Not_Canceled
INN12116,2,0,1,3,Meal Plan 1,0,Room_Type 4,49,2018,3,10,Online,0,0,0,65.49,1,Not_Canceled
INN13606,2,0,2,2,Not Selected,0,Room_Type 1,40,2018,11,20,Online,0,0,0,57.6,1,Not_Canceled
INN09111,2,0,2,5,Not Selected,0,Room_Type 1,127,2018,10,3,Online,0,0,0,108.0,2,Not_Canceled
INN03250,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
INN06571,2,0,0,4,Not Selected,0,Room_Type 1,255,2018,10,12,Online,0,0,0,84.43,1,Canceled
INN06639,2,1,1,4,Meal Plan 1,0,Room_Type 1,73,2018,10,12,Online,0,0,0,135.0,1,Canceled
INN15399,2,0,0,2,Meal Plan 1,0,Room_Type 2,11,2017,12,11,Complementary,0,0,0,0.0,1,Not_Canceled
INN23858,2,0,0,2,Meal Plan 1,0,Room_Type 4,6,2018,8,5,Online,0,0,0,166.0,1,Not_Canceled
INN00126,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,3,30,Offline,0,0,0,85.5,0,Not_Canceled
INN01240,2,0,2,3,Meal Plan 1,0,Room_Type 1,3,2017,12,3,Offline,0,0,0,58.0,0,Not_Canceled
INN25612,1,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,70.0,0,Not_Canceled
INN33998,2,0,2,1,Meal Plan 1,0,Room_Type 1,205,2018,5,29,Offline,0,0,0,90.0,0,Canceled
INN09201,3,0,1,5,Meal Plan 2,0,Room_Type 4,303,2018,12,27,Online,0,0,0,159.23,1,Canceled
INN29857,2,0,1,0,Not Selected,0,Room_Type 1,55,2018,9,12,Online,0,0,0,134.1,1,Canceled
INN28405,2,0,0,1,Meal Plan 1,1,Room_Type 1,138,2018,5,7,Online,0,0,0,114.3,1,Not_Canceled
INN10725,2,0,0,1,Meal Plan 1,0,Room_Type 1,29,2018,8,20,Online,0,0,0,151.0,0,Not_Canceled
INN20678,1,0,0,3,Meal Plan 1,0,Room_Type 1,214,2018,8,11,Online,0,0,0,90.9,1,Canceled
INN01059,2,0,0,1,Not Selected,0,Room_Type 1,94,2018,12,23,Online,0,0,0,79.2,1,Not_Canceled
INN15361,2,0,0,1,Meal Plan 1,0,Room_Type 1,23,2017,9,4,Online,0,0,0,105.0,0,Not_Canceled
INN27421,2,0,0,3,Not Selected,0,Room_Type 1,86,2018,4,14,Online,0,0,0,85.5,0,Canceled
INN00282,2,0,1,3,Not Selected,0,Room_Type 1,41,2018,5,9,Online,0,0,0,116.1,0,Canceled
INN25620,2,0,0,1,Not Selected,0,Room_Type 1,31,2018,11,19,Online,0,0,0,88.0,2,Not_Canceled
INN25893,2,0,0,1,Meal Plan 1,0,Room_Type 4,12,2018,2,27,Online,0,0,0,108.0,1,Not_Canceled
INN00969,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Online,0,0,0,75.0,0,Canceled
INN16002,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
INN20338,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,70.0,1,Not_Canceled
INN34708,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,2017,12,5,Offline,0,0,0,38.67,1,Not_Canceled
INN17659,2,1,2,3,Meal Plan 1,0,Room_Type 1,56,2018,4,24,Online,0,0,0,115.09,2,Not_Canceled
INN00620,2,0,2,1,Meal Plan 1,0,Room_Type 1,107,2018,5,29,Online,0,0,0,80.75,1,Canceled
INN18310,2,0,0,3,Meal Plan 1,0,Room_Type 4,22,2017,10,20,Offline,0,0,0,75.0,0,Not_Canceled
INN01743,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,2,25,Corporate,0,0,0,66.0,0,Canceled
INN17775,2,0,0,3,Meal Plan 1,0,Room_Type 4,53,2018,6,2,Online,0,0,0,140.4,2,Not_Canceled
INN14136,3,0,0,1,Meal Plan 1,0,Room_Type 4,25,2018,4,30,Online,0,0,0,186.0,2,Not_Canceled
INN26156,3,0,0,2,Meal Plan 1,0,Room_Type 4,130,2018,6,9,Online,0,0,0,159.3,0,Canceled
INN09848,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,10,13,Complementary,0,0,0,0.0,1,Not_Canceled
INN26929,2,0,2,1,Meal Plan 1,0,Room_Type 1,61,2017,7,11,Online,0,0,0,55.96,0,Not_Canceled
INN26789,2,0,2,1,Not Selected,0,Room_Type 1,133,2018,9,3,Online,0,0,0,118.8,0,Canceled
INN15564,1,0,0,2,Meal Plan 1,0,Room_Type 1,88,2018,10,7,Corporate,0,0,0,71.0,0,Not_Canceled
INN06117,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,7,6,Online,0,0,0,139.0,1,Not_Canceled
INN19577,2,0,0,3,Meal Plan 1,1,Room_Type 1,37,2018,2,11,Online,0,0,0,89.3,0,Not_Canceled
INN06100,2,0,4,6,Meal Plan 2,0,Room_Type 1,163,2018,8,21,Offline,0,0,0,72.25,1,Not_Canceled
INN16960,2,0,2,5,Not Selected,0,Room_Type 1,173,2018,7,8,Online,0,0,0,80.75,0,Canceled
INN23041,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
INN23500,2,1,0,3,Meal Plan 1,0,Room_Type 6,86,2018,12,8,Online,0,0,0,174.0,0,Canceled
INN13995,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,4,Corporate,0,0,0,65.0,0,Not_Canceled
INN06277,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,3,10,Online,0,0,0,83.9,1,Not_Canceled
INN35365,3,0,2,2,Meal Plan 1,0,Room_Type 4,102,2018,12,2,Online,0,0,0,119.0,1,Canceled
INN11084,3,0,0,2,Meal Plan 1,0,Room_Type 4,21,2018,7,27,Online,0,0,0,187.0,1,Not_Canceled
INN05725,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,5,2,Online,0,0,0,130.0,0,Not_Canceled
INN10832,2,0,0,3,Meal Plan 1,0,Room_Type 2,230,2018,7,26,Online,0,0,0,95.75,1,Canceled
INN16654,2,0,0,3,Meal Plan 1,0,Room_Type 1,10,2018,2,9,Online,0,0,0,93.0,1,Canceled
INN33398,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,10,19,Corporate,0,0,0,65.0,0,Not_Canceled
INN12589,1,0,2,0,Meal Plan 1,0,Room_Type 1,11,2017,12,13,Online,1,0,1,66.99,1,Not_Canceled
INN32420,3,0,1,2,Meal Plan 1,1,Room_Type 4,25,2018,6,13,Online,0,0,0,142.45,2,Not_Canceled
INN20940,2,0,0,0,Meal Plan 1,0,Room_Type 1,2,2018,3,14,Online,0,0,0,0.0,0,Not_Canceled
INN21928,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled
INN13761,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
INN02114,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Online,0,0,0,115.0,1,Canceled
INN26617,2,0,2,1,Meal Plan 1,0,Room_Type 1,263,2018,8,13,Offline,0,0,0,72.08,0,Canceled
INN03815,2,0,2,2,Meal Plan 2,0,Room_Type 1,147,2018,10,8,Offline,0,0,0,128.76,0,Not_Canceled
INN04600,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,7,19,Offline,0,0,0,85.0,0,Not_Canceled
INN32782,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,6,20,Online,0,0,0,129.0,0,Not_Canceled
INN34415,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75.0,0,Canceled
INN29053,3,0,1,3,Meal Plan 2,0,Room_Type 4,137,2018,8,8,Online,0,0,0,198.0,0,Canceled
INN35488,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,10,4,Online,0,0,0,160.0,1,Not_Canceled
INN04649,2,0,2,0,Meal Plan 1,0,Room_Type 1,1,2017,8,23,Online,0,0,0,98.0,2,Not_Canceled
INN26917,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,Offline,0,0,0,65.0,0,Not_Canceled
INN33143,2,0,2,2,Meal Plan 1,0,Room_Type 1,108,2018,3,13,Online,0,0,0,65.96,0,Not_Canceled
INN22862,2,0,1,4,Meal Plan 1,0,Room_Type 4,40,2018,10,3,Online,0,0,0,95.48,1,Not_Canceled
INN00526,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN11562,3,0,0,3,Meal Plan 1,0,Room_Type 4,120,2018,7,28,Online,0,0,0,140.7,0,Not_Canceled
INN12766,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
INN23280,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
INN26724,2,0,1,4,Meal Plan 1,0,Room_Type 1,127,2018,11,2,Online,0,0,0,90.0,3,Not_Canceled
INN19976,3,0,0,2,Meal Plan 1,0,Room_Type 1,239,2018,10,28,Online,0,0,0,128.7,0,Canceled
INN27491,1,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
INN19343,2,0,2,4,Meal Plan 1,0,Room_Type 4,22,2018,9,24,Online,0,0,0,159.0,2,Not_Canceled
INN33298,2,0,0,2,Meal Plan 1,0,Room_Type 1,40,2018,12,16,Online,0,0,0,106.0,1,Not_Canceled
INN21117,3,0,1,2,Meal Plan 1,0,Room_Type 4,143,2018,7,4,Online,0,0,0,137.7,1,Canceled
INN17779,1,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,2,4,Corporate,0,0,0,71.0,0,Canceled
INN29427,3,0,0,3,Meal Plan 1,0,Room_Type 1,14,2018,2,24,Offline,0,0,0,118.0,1,Not_Canceled
INN12202,2,0,2,1,Not Selected,0,Room_Type 1,34,2018,10,2,Online,0,0,0,108.0,2,Not_Canceled
INN11172,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,17,Online,0,0,0,119.85,1,Not_Canceled
INN26018,2,0,0,3,Meal Plan 1,0,Room_Type 1,229,2018,10,27,Online,0,0,0,70.44,2,Canceled
INN26959,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2017,10,7,Online,0,0,0,94.5,2,Not_Canceled
INN12004,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105.0,0,Not_Canceled
INN22016,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2017,12,27,Corporate,1,0,3,65.0,0,Not_Canceled
INN31586,2,0,1,3,Meal Plan 1,0,Room_Type 1,9,2017,9,24,Online,0,0,0,190.5,2,Not_Canceled
INN31861,1,0,2,1,Meal Plan 1,0,Room_Type 1,11,2017,12,13,Online,0,0,0,62.37,1,Not_Canceled
INN25850,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,11,29,Corporate,0,0,0,79.0,0,Not_Canceled
INN06564,2,0,0,3,Meal Plan 1,0,Room_Type 1,70,2018,6,9,Online,0,0,0,126.9,0,Not_Canceled
INN04704,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Online,0,0,0,72.25,2,Not_Canceled
INN15283,2,0,1,0,Meal Plan 1,0,Room_Type 1,37,2018,9,25,Offline,0,0,0,85.5,0,Not_Canceled
INN33724,2,0,0,2,Meal Plan 1,0,Room_Type 6,110,2018,10,14,Online,0,0,0,190.8,2,Not_Canceled
INN25964,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,7,12,Corporate,0,0,0,79.0,0,Not_Canceled
INN12804,2,0,2,2,Meal Plan 1,0,Room_Type 1,211,2018,10,21,Online,0,0,0,72.76,0,Canceled
INN08596,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
INN00957,1,0,2,3,Meal Plan 1,0,Room_Type 1,27,2018,11,6,Online,0,0,0,143.3,1,Not_Canceled
INN07006,1,0,0,3,Not Selected,0,Room_Type 1,21,2018,10,25,Online,0,0,0,83.2,0,Canceled
INN30028,2,0,2,1,Meal Plan 1,0,Room_Type 1,44,2018,4,23,Offline,0,0,0,95.0,1,Not_Canceled
INN33121,2,0,1,1,Meal Plan 2,0,Room_Type 4,119,2018,10,22,Online,0,0,0,166.5,0,Canceled
INN16310,1,0,1,2,Meal Plan 1,0,Room_Type 1,61,2018,5,13,Online,0,0,0,126.9,2,Not_Canceled
INN28707,1,0,0,3,Not Selected,0,Room_Type 1,21,2018,10,25,Offline,0,0,0,85.0,0,Not_Canceled
INN08947,1,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,100.0,0,Canceled
INN14026,1,0,0,2,Meal Plan 1,0,Room_Type 4,4,2018,11,8,Corporate,1,0,5,94.0,1,Not_Canceled
INN36259,2,0,2,2,Meal Plan 1,0,Room_Type 4,40,2018,8,13,Online,0,0,0,149.4,2,Not_Canceled
INN02921,2,0,0,5,Meal Plan 1,0,Room_Type 4,120,2018,8,9,Online,0,0,0,127.8,1,Not_Canceled
INN00662,2,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,9,20,Online,0,0,0,139.0,1,Not_Canceled
INN16083,2,0,0,4,Meal Plan 1,0,Room_Type 1,104,2018,5,4,Online,0,0,0,111.78,0,Canceled
INN10182,2,2,1,3,Meal Plan 1,0,Room_Type 6,81,2018,10,10,Online,0,0,0,190.8,1,Not_Canceled
INN20050,2,0,2,4,Meal Plan 1,0,Room_Type 1,168,2018,7,7,Online,0,0,0,90.95,0,Canceled
INN24364,1,0,0,1,Not Selected,0,Room_Type 1,23,2018,9,16,Online,0,0,0,139.0,1,Not_Canceled
INN26912,2,0,1,5,Meal Plan 2,0,Room_Type 1,138,2018,7,5,Offline,0,0,0,102.25,0,Not_Canceled
INN04791,2,0,0,2,Meal Plan 1,1,Room_Type 1,48,2018,2,23,Online,0,0,0,89.3,1,Not_Canceled
INN02357,2,0,0,2,Meal Plan 1,0,Room_Type 4,121,2018,7,27,Online,0,0,0,91.48,0,Canceled
INN28381,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
INN18312,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled
INN35985,1,0,2,3,Meal Plan 1,0,Room_Type 1,21,2018,9,15,Online,0,0,0,145.0,2,Not_Canceled
INN20023,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,3,24,Online,0,0,0,105.3,1,Canceled
INN31891,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
INN26746,2,0,1,1,Meal Plan 2,0,Room_Type 4,71,2018,10,22,Offline,0,0,0,142.5,0,Not_Canceled
INN17651,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
INN13613,3,0,1,2,Not Selected,0,Room_Type 1,84,2018,5,13,Online,0,0,0,114.34,2,Not_Canceled
INN01561,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled
INN10327,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,9,26,Online,0,0,0,180.0,0,Not_Canceled
INN07180,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Online,0,0,0,90.0,0,Canceled
INN15350,2,0,2,1,Meal Plan 1,0,Room_Type 4,3,2018,7,10,Online,0,0,0,162.67,0,Canceled
INN15314,2,0,2,5,Meal Plan 2,0,Room_Type 1,14,2018,10,4,Online,0,0,0,153.03,0,Not_Canceled
INN29546,3,0,0,1,Meal Plan 1,0,Room_Type 4,43,2018,7,14,Online,0,0,0,168.3,0,Canceled
INN21289,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2018,11,2,Offline,0,0,0,75.0,0,Not_Canceled
INN33283,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN33663,1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0,Canceled
INN08602,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
INN16406,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.0,0,Canceled
INN27962,2,0,1,0,Meal Plan 1,0,Room_Type 1,208,2018,10,3,Online,0,0,0,83.85,0,Canceled
INN36227,1,0,2,3,Meal Plan 1,0,Room_Type 4,66,2018,6,26,Online,0,0,0,122.72,0,Not_Canceled
INN00900,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN32976,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN33227,2,0,2,2,Not Selected,0,Room_Type 1,110,2018,6,17,Online,0,0,0,109.65,1,Not_Canceled
INN26631,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled
INN24827,1,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,78.3,2,Canceled
INN13630,2,0,0,4,Meal Plan 1,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,70.0,0,Canceled
INN25684,1,0,2,4,Meal Plan 1,0,Room_Type 1,7,2018,3,11,Online,0,0,0,103.0,0,Canceled
INN03390,2,0,2,3,Meal Plan 1,0,Room_Type 1,25,2018,4,15,Online,0,0,0,111.4,2,Not_Canceled
INN26290,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,117.0,0,Canceled
INN25292,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
INN33321,3,0,1,2,Meal Plan 1,0,Room_Type 4,141,2018,10,24,Online,0,0,0,132.6,2,Not_Canceled
INN26016,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,9,23,Online,0,0,0,164.0,1,Not_Canceled
INN18441,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80.0,0,Not_Canceled
INN01926,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,2018,10,16,Online,0,0,0,110.0,0,Canceled
INN35636,1,0,1,2,Meal Plan 1,0,Room_Type 1,41,2018,11,7,Online,0,0,0,169.2,0,Not_Canceled
INN25004,3,0,2,2,Meal Plan 1,0,Room_Type 4,23,2017,10,18,Offline,0,0,0,105.0,1,Not_Canceled
INN09079,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled
INN00106,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,2,16,Offline,0,0,0,64.0,0,Not_Canceled
INN03042,2,0,0,2,Meal Plan 1,1,Room_Type 1,23,2018,9,6,Online,0,0,0,118.0,1,Not_Canceled
INN16370,2,0,1,2,Meal Plan 1,0,Room_Type 1,82,2017,11,2,Online,0,0,0,72.25,2,Not_Canceled
INN10362,2,0,1,2,Not Selected,0,Room_Type 2,112,2018,3,21,Online,0,0,0,58.9,0,Not_Canceled
INN32858,2,0,2,5,Meal Plan 1,0,Room_Type 1,9,2017,12,27,Offline,1,1,0,70.0,0,Not_Canceled
INN23399,2,2,2,1,Meal Plan 2,0,Room_Type 6,4,2018,2,6,Online,0,0,0,198.0,0,Not_Canceled
INN15526,2,0,0,1,Meal Plan 1,0,Room_Type 4,155,2018,8,18,Online,0,0,0,118.8,1,Canceled
INN23117,2,0,2,1,Meal Plan 1,0,Room_Type 1,73,2018,4,3,Online,0,0,0,87.3,1,Not_Canceled
INN18334,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,2018,9,11,Online,0,0,0,87.2,0,Not_Canceled
INN27425,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110.0,0,Canceled
INN06369,2,0,0,1,Meal Plan 2,0,Room_Type 1,0,2018,12,27,Online,0,0,0,106.25,1,Not_Canceled
INN22432,2,0,1,5,Meal Plan 1,0,Room_Type 1,172,2018,7,26,Offline,0,0,0,72.25,0,Not_Canceled
INN09128,2,0,2,2,Not Selected,0,Room_Type 1,72,2018,5,29,Online,0,0,0,109.65,0,Canceled
INN08906,2,0,4,11,Meal Plan 1,0,Room_Type 4,4,2018,2,25,Online,0,0,0,110.53,1,Canceled
INN30812,1,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,86.0,0,Not_Canceled
INN29782,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2017,12,9,Offline,0,0,0,62.0,0,Not_Canceled
INN08784,1,0,1,5,Meal Plan 1,0,Room_Type 4,48,2018,3,15,Online,0,0,0,98.18,0,Canceled
INN09769,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,27,Complementary,1,0,1,0.0,0,Not_Canceled
INN03763,1,0,1,1,Meal Plan 1,0,Room_Type 4,19,2018,11,7,Online,0,0,0,6.0,0,Not_Canceled
INN32982,2,0,0,2,Meal Plan 1,0,Room_Type 1,49,2018,3,15,Online,0,0,0,81.9,1,Not_Canceled
INN30088,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
INN35211,2,0,2,1,Meal Plan 1,0,Room_Type 1,48,2018,2,7,Offline,0,0,0,74.0,0,Not_Canceled
INN21805,2,0,2,5,Meal Plan 1,0,Room_Type 1,163,2018,8,15,Offline,0,0,0,72.25,1,Not_Canceled
INN06155,1,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Online,0,0,0,0.0,0,Not_Canceled
INN26144,2,0,1,0,Meal Plan 1,0,Room_Type 1,16,2018,5,29,Online,0,0,0,111.0,1,Not_Canceled
INN17774,2,0,1,2,Meal Plan 2,0,Room_Type 1,207,2018,12,30,Offline,0,0,0,183.0,0,Not_Canceled
INN29010,1,0,0,1,Not Selected,0,Room_Type 1,21,2018,11,10,Online,0,0,0,123.2,1,Not_Canceled
INN30016,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,55.0,0,Not_Canceled
INN26590,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,2018,11,18,Offline,0,0,0,52.0,0,Canceled
INN20173,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled
INN29760,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,7,Online,0,0,0,94.0,0,Not_Canceled
INN16968,2,0,0,4,Not Selected,0,Room_Type 1,113,2018,3,29,Online,0,0,0,55.63,0,Not_Canceled
INN05110,2,0,0,4,Meal Plan 1,0,Room_Type 4,77,2018,7,26,Online,0,0,0,118.8,2,Not_Canceled
INN09209,2,0,2,5,Meal Plan 1,0,Room_Type 1,257,2018,12,17,Online,0,0,0,73.95,0,Canceled
INN08713,1,0,1,0,Meal Plan 1,0,Room_Type 1,110,2018,10,9,Offline,0,0,0,120.0,0,Not_Canceled
INN34532,3,0,2,0,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,0,0,0,122.45,1,Not_Canceled
INN13548,1,0,0,3,Meal Plan 1,0,Room_Type 1,98,2017,12,29,Offline,0,0,0,52.7,0,Not_Canceled
INN28542,2,0,2,2,Meal Plan 1,1,Room_Type 1,156,2018,8,7,Offline,0,0,0,81.25,0,Not_Canceled
INN11537,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN03225,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Online,0,0,0,115.0,1,Canceled
INN00527,2,0,0,1,Not Selected,0,Room_Type 1,58,2018,6,10,Online,0,0,0,116.1,1,Not_Canceled
INN15252,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,2017,10,17,Online,0,0,0,104.85,1,Not_Canceled
INN05656,2,0,2,1,Meal Plan 1,0,Room_Type 1,19,2017,12,5,Online,0,0,0,69.0,2,Not_Canceled
INN17344,2,0,2,5,Meal Plan 1,0,Room_Type 4,59,2018,4,12,Online,0,0,0,113.41,0,Not_Canceled
INN30708,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0,Not_Canceled
INN20018,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2018,3,12,Online,0,0,0,63.75,0,Canceled
INN17435,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN08783,3,0,2,3,Meal Plan 1,0,Room_Type 4,47,2018,7,17,Online,0,0,0,161.1,2,Not_Canceled
